CategoryID,TimeID,SampleID,RegionID,Bundle_No,T0,T2,T3,T4,T5,T7,Orientation_AP,Orientation_DV,imgX_pixel,imgX_um,imgY_pixel,imgY_um,is_Crowded,is_Edge,is_Heel_Issues,is_Irregular,is_Mirror_Symmetry,is_Weak_FasII,is_symFate,coord_X_R1,coord_Y_R1,coord_X_T0,coord_Y_T0,coord_X_R2,coord_Y_R2,coord_X_T2,coord_Y_T2,coord_X_R3,coord_Y_R3,coord_X_T3,coord_Y_T3,coord_X_R4,coord_Y_R4,coord_X_T4,coord_Y_T4,coord_X_R5,coord_Y_R5,coord_X_T5,coord_Y_T5,coord_X_R6,coord_Y_R6,coord_X_T7,coord_Y_T7,symmetry,aT7cT4,aT3cT4,aT3cT7,aT2cT4,aT5cT4,aT2cT5
Fz,24,1,1,1,14,26,45,46,47,48,P,R,1792,161.06,544,48.89,0,0,0,1,0,0,0,-0.971838639,0.524892632,-1.848004512,-0.056962262,0.441458144,0.771858344,1.478143064,2.356856032,2.060338346,0.568379999,12.10239941,3.338656382,1.927464927,-0.272060765,7.81469839,0.114081203,0.145712402,-1.08291831,2.653622564,-2.634545947,-1.365293089,-1.052166278,12.58166895,-1.775896639,0.393643108,0.170110017,0.280544378,0.450654395,0.996042763,0.796388014,1.792430777
Fz,24,1,1,2,15,16,29,36,34,37,P,R,1792,161.06,544,48.89,0,1,0,0,0,0,0,-1.429897118,0.490258775,-2.253685029,-0.293220336,0.297328269,0.578763384,2.925170251,1.995698178,1.986312084,0.493919094,11.79754529,2.933593834,1.890563529,-0.258342795,7.356153189,0.224339809,-0.286212073,-1.024590305,2.293179894,-2.163319758,-1.753554857,-1.064676862,11.80977142,-1.61378833,0.227156834,0.194353898,0.251479092,0.44583299,0.568226354,0.786754357,1.354980711
Fz,24,1,1,3,16,25,28,29,36,38,P,R,1792,161.06,544,48.89,0,0,0,0,0,0,0,-1.186549003,0.521972398,-1.768257658,-0.222909908,0.307383762,0.754599769,2.855462025,-2.364602126,1.652621807,0.51113556,9.51744686,2.94362903,1.505267995,-0.242670384,7.213158379,0.220698875,0.256685621,-0.961245555,1.040497173,2.572715232,-1.073991369,-1.021679901,11.65230946,-1.878516268,0.299467588,0.22224983,0.317258455,0.539508285,0.722227712,1.155885005,1.878112717
Fz,24,1,1,4,17,31,25,16,15,36,P,R,1792,161.06,544,48.89,0,1,0,0,0,0,0,-1.288467178,-0.147980742,-2.190862268,-0.689170627,0.013097477,0.414544407,0.149448539,2.031547131,1.306286395,0.36661029,9.321194009,2.616000325,1.780948005,-0.387059339,5.999318594,0.168439998,0.794704088,-1.203427754,2.217507372,-2.865923072,-0.564390913,-1.531274391,10.06260573,-2.186939489,0.026921502,0.278900227,0.28661637,0.565516597,1.469295546,0.940336956,2.409632502
Fz,24,1,1,5,18,17,16,15,33,34,P,R,1792,161.06,544,48.89,0,1,0,1,0,0,0,-1.76052745,1.567968567,-3.443960837,0.784362189,-0.206451264,1.165907927,0.344624976,2.861471732,0.810014833,0.28027577,8.110433301,2.806316437,1.604199283,-0.425407374,5.694856243,0.044756712,-0.359910665,-0.206866546,2.031301091,-2.114508302,-1.478657699,-0.029483643,9.890648652,-2.622838017,0.181339853,0.283300233,0.346053529,0.629353762,1.443078363,0.813324651,2.256403014
Fz,24,1,1,6,19,20,31,17,18,15,P,R,1792,161.06,544,48.89,0,1,0,0,0,0,0,-0.79092095,0.287662699,-1.998319684,-0.432026596,0.743239518,0.713758969,1.679111833,2.49648386,2.251521518,0.699827916,9.366813488,2.911434562,2.194607506,-0.311551316,6.727729883,0.091918966,1.043463686,-1.538330925,2.916086296,-2.685848217,-0.403438008,-1.601482859,12.13470054,-1.722668818,0.463399307,0.16926386,0.315437274,0.484701134,0.965041822,0.757983388,1.72302521
Fz,24,1,1,7,20,22,23,31,17,16,P,R,1792,161.06,544,48.89,0,1,0,0,0,0,0,-1.053577698,0.763009583,-2.176048615,0.12569256,0.974388834,1.023372074,2.092985113,2.733294915,2.483154493,0.607326118,10.82907137,2.648557669,2.194613697,-0.506300859,6.82297114,0.043979345,0.859112881,-1.176807178,2.945545088,-2.912713531,-0.560803118,-1.312757502,11.82425511,-2.727874401,0.00398653,0.245752021,0.24673564,0.492487661,0.910853678,0.786239589,1.697093267
Fz,24,1,1,8,21,50,53,52,51,54,P,R,1792,161.06,544,48.89,0,0,0,1,0,0,0,-1.935544626,0.43718318,-2.943985068,-0.565488931,-0.161276539,0.758921838,0.975612907,2.123422154,1.234974521,0.348249305,10.07390155,2.840730039,1.288465393,-0.366955166,6.302296757,0.058644828,0.088947501,-1.218346322,2.146859455,-3.132287406,-1.631859357,-1.42856902,10.2501256,-2.91923754,0.068799099,0.306117446,0.285056841,0.591174287,1.130804018,0.97924366,2.110047678
Fz,24,1,1,9,22,32,35,23,31,25,P,R,1792,161.06,544,48.89,0,1,0,0,0,0,0,-1.143287657,0.732800469,-2.041368889,-0.039979416,0.860928084,0.863353728,1.255051031,2.65569152,2.640036627,0.561768945,11.62404979,2.473461967,2.250524178,-0.383343647,5.653825935,0.050164308,0.605575897,-1.215568701,2.891111686,-2.721502231,-0.946239892,-1.277087683,11.99220541,-2.042695567,0.118097274,0.189825522,0.215245419,0.405070941,1.120444457,0.764060421,1.884504878
Fz,24,1,1,10,23,35,40,24,25,28,P,R,1792,161.06,544,48.89,0,1,0,0,0,0,0,-2.053447888,0.923681144,-3.022724584,0.155470439,-0.099402955,0.879917828,-0.009741424,2.771783789,1.432805229,0.433344356,9.569772871,2.894327142,1.43918542,-0.360431237,6.099373957,0.015821613,0.195686569,-1.319801247,2.069858213,-2.506141924,-1.968431784,-1.14782193,10.96956843,-2.74723122,0.148882126,0.255141614,0.29977236,0.554913974,1.571716841,0.883046527,2.454763368
Fz,24,1,1,11,24,40,42,39,28,41,P,R,1792,161.06,544,48.89,0,1,0,0,0,0,0,-1.812657859,0.477652824,-2.550154546,-0.119405373,0.15984894,0.778678084,1.36397769,2.532757395,1.830035989,0.595738244,9.746236504,3.172727673,1.972528028,-0.35805481,6.353018935,0.031940529,0.722163833,-0.873960296,1.231196814,-3.37403661,-0.590884822,-1.229505114,11.14471417,-2.022997118,0.4041995,0.193160469,0.324203268,0.517363737,1.071770687,1.225934451,2.297705138
Fz,24,1,1,12,25,24,39,28,29,14,P,R,1792,161.06,544,48.89,0,0,0,0,0,0,0,-1.54996725,0.728767133,-1.921074628,-0.198132575,0.513005684,0.926666866,2.555864332,2.678706723,2.114574509,0.550182762,12.06834267,3.140014254,2.123071572,-0.376986987,7.427452483,0.017761699,0.858013138,-1.235303434,2.99740354,-2.825566075,-1.254940738,-0.662843631,12.47560661,-2.215253318,0.293857937,0.183125534,0.259332425,0.442457959,0.806470021,0.758287799,1.56475782
Fz,24,1,1,13,26,44,49,45,46,30,P,R,1792,161.06,544,48.89,0,0,0,0,0,0,0,-1.339882648,1.506297318,-3.616165301,0.444266644,0.432887531,1.58746129,0.092665511,3.077370411,1.073269771,0.288465004,9.427053984,2.533729389,1.043641664,-0.333716817,4.777493386,0.001658253,-0.328939075,-1.015962967,0.993727061,-2.792468276,-2.270177202,-0.258395715,9.973610174,-3.189180308,0.153388896,0.312108529,0.264234546,0.576343075,1.540346413,1.229257905,2.769604318
Fz,24,1,1,27,28,39,43,41,38,14,P,R,1792,161.06,544,48.89,0,1,0,0,0,0,0,-1.129728705,1.040632853,-2.044765969,0.254369343,0.664644574,1.055135485,2.631155261,2.741998883,2.315024475,0.656624605,12.67498815,3.595084706,2.350779098,-0.4461971,7.449247016,0.001776186,1.064149224,-1.124895627,3.117489675,-2.996332674,-0.60100738,-0.526155424,13.33635207,-2.531348704,0.319816073,0.188943112,0.277782383,0.466725494,0.805785953,0.765822296,1.571608249
Fz,24,3,1,1,15,33,17,16,32,27,P,R,1503,135.08,513,46.11,0,0,0,0,0,1,0,-1.21887931,0.403536557,-1.387455338,-0.426592195,0.776564647,0.736432875,3.295190726,2.028943387,2.029264598,0.427227158,12.89922748,2.715713024,2.469865396,-0.392910143,7.881177138,0.271096292,0.625461492,-1.006953436,2.384839229,-2.4810302,-1.23254543,-1.179140872,11.78010627,-1.873998171,0.086986848,0.227189232,0.207426757,0.434615988,0.517520104,0.839548482,1.357068586
Fz,24,3,1,2,16,17,39,36,27,37,P,R,1503,135.08,513,46.11,0,0,0,0,0,1,0,-0.696457901,0.761659473,-1.369511355,0.130020104,0.367204172,0.777386069,1.788702826,2.053419585,2.086779607,0.523409387,11.97872576,3.004523084,2.23227753,-0.223736317,8.686902538,0.457327899,1.075577644,-0.835607617,3.741690473,-1.989594195,-0.386757119,-1.004045483,13.873882,-1.39054899,0.222212612,0.192200876,0.247112358,0.439313234,0.801590902,0.541310584,1.342901486
Fz,24,3,1,3,17,35,40,39,36,19,P,R,1503,135.08,513,46.11,0,0,0,0,0,1,0,0.024359069,0.917876304,-1.369023643,0.385968097,1.506773282,1.096865347,3.791506452,2.223367847,2.158204533,0.379846524,12.4021803,2.18279825,2.367739491,-0.395013009,8.822855062,0.236355221,1.423932085,-0.920048603,5.246156936,-2.166646314,-0.320661608,-0.54331801,14.03471922,-2.341430168,0.22425284,0.221117767,0.17153148,0.392649246,0.503582497,0.418442677,0.922025174
Fz,24,3,1,4,18,15,16,32,31,34,P,R,1503,135.08,513,46.11,0,1,0,0,0,1,0,-0.43035922,0.793841436,-2.018308654,-0.135361526,1.043172061,1.087778828,2.938737867,2.298617579,2.055906071,0.532286458,11.73263468,3.037649746,1.991698103,-0.211383666,8.114147158,0.416346125,0.811927648,-1.136097871,2.648412736,-1.956361435,-0.887927145,-0.998350076,11.36108642,-1.205779178,0.234440185,0.196946796,0.257258534,0.45420533,0.612513138,0.687490832,1.300003969
Fz,24,3,1,5,19,43,47,44,42,49,P,R,1503,135.08,513,46.11,0,0,0,1,0,1,0,-1.714218093,0.10633884,-2.17990446,-0.510378189,-0.3434217,0.653207055,1.078275693,2.047125471,1.682983664,0.523216178,9.402182909,2.923007697,1.555112057,-0.195458146,6.607365442,0.371376186,0.110561771,-1.156971452,3.036635596,-2.268716587,-1.590041007,-1.480023287,10.43933471,-1.312093875,0.273956146,0.230125148,0.316957642,0.547082789,1.02984934,0.697799592,1.727648931
Fz,24,3,1,6,20,47,43,44,49,42,P,L,1503,135.08,513,46.11,0,1,0,0,0,1,0,-1.025845748,0.860227097,-1.523527596,0.233357187,0.504768851,0.885456205,2.036281736,2.200019328,1.897179877,0.486344176,10.75631627,2.757393664,2.124993349,-0.303500722,6.810656171,0.195347027,0.696758358,-0.926845775,3.716568799,-2.273617536,-0.602420775,-0.651277698,11.91051527,-1.701111198,0.239289558,0.197957673,0.260227364,0.458185037,0.795355315,0.57769042,1.373045735
Fz,24,3,1,7,21,50,47,20,30,49,P,L,1503,135.08,513,46.11,0,0,0,0,0,1,0,-0.929874637,0.754698579,-2.16515843,-0.040030096,0.486859946,0.810021287,1.939715255,2.383736112,1.599429768,0.46733459,11.84776187,3.461776848,1.563334444,-0.304367648,8.714977508,0.156067656,0.34447801,-0.865001026,2.787815161,-2.345831316,-0.962559032,-0.966727249,11.24926068,-2.190133424,0.215691639,0.233631346,0.297882004,0.53151335,0.869833844,0.717420519,1.587254363
Fz,24,3,1,8,22,23,29,59,58,53,P,L,1503,135.08,513,46.11,0,1,0,1,0,1,0,-0.48241969,0.798775261,-2.681932237,0.184409368,0.813649899,0.789090481,2.747188752,2.523284541,1.776816525,0.428169595,12.75028428,3.072508601,2.042674733,-0.49903639,7.275144275,0.033614622,0.766228222,-1.496397703,3.722746796,-3.070722962,-0.908471666,-1.368338294,11.59136225,-2.83183195,0.048504318,0.25464576,0.242294341,0.496940102,0.738320499,0.694333668,1.432654167
Fz,24,3,1,9,23,57,24,29,59,52,P,L,1503,135.08,513,46.11,0,1,0,0,0,1,0,-0.742974885,0.700499657,-1.787990392,-0.414143287,1.125377054,0.868257461,3.681772143,2.368213481,2.524412484,0.60676135,13.18752697,3.169720368,2.688576719,-0.26794833,7.604007717,0.277647845,0.685602101,-1.119027087,2.561853643,-1.955929718,-0.869257972,-1.157716218,12.9516073,-1.290780182,0.324759583,0.162519818,0.240684376,0.403204194,0.535101657,0.688571184,1.223672841
Fz,24,3,1,10,24,51,25,50,21,20,P,L,1503,135.08,513,46.11,0,1,0,0,0,1,0,-1.225428072,1.057773115,-2.397561609,0.182423047,0.619367073,1.049581595,2.811772762,2.349910168,1.768421852,0.404049495,11.73673924,2.681613304,1.455619078,-0.268735472,7.120468125,0.135786237,-0.422337972,-0.868389298,1.28379463,-2.42373865,-1.960484516,-0.785311828,11.57908425,-2.137723201,0.0263836,0.225262087,0.231366365,0.456628452,0.677089221,1.102758768,1.779847988
Fz,24,3,1,11,25,46,48,45,47,43,P,L,1503,135.08,513,46.11,0,1,0,1,0,1,0,-1.310946898,1.410854079,-2.746019699,0.108826987,0.356338267,1.079224019,3.160116528,2.551870086,1.667989658,0.391430233,12.30361251,2.887311616,1.34455858,-0.226810642,7.548424196,0.113929506,-0.286298564,-0.839811401,2.335064964,-2.25689618,-2.147835153,-0.81355781,11.33793034,-1.912570637,0.158290163,0.200421743,0.23811263,0.438534374,0.664219961,0.78346885,1.447688811
Fz,24,3,1,12,26,30,49,54,55,56,P,L,1503,135.08,513,46.11,0,1,0,1,0,1,0,-1.626927777,0.69956435,-2.258152404,-0.114219068,0.311415607,0.842867561,2.071092418,1.963534331,1.650493047,0.380820223,10.6098129,2.448014748,1.662926998,-0.339460703,6.648538156,0.106458574,-0.12992301,-1.050101828,1.982813691,-2.376214264,-2.203931257,-1.0016805,10.90962684,-2.227030772,0.023765107,0.239668269,0.233972527,0.473640795,0.742734771,0.891414896,1.634149667
Fz,24,3,1,13,27,36,19,37,38,41,P,L,1503,135.08,513,46.11,0,0,0,0,0,1,0,-1.053647356,0.782211314,-1.821722435,0.028261889,0.806203743,0.963751033,2.132817119,2.376700455,2.520719834,0.572858224,12.20278832,2.773202933,2.608935484,-0.362620067,7.516568014,0.123325931,0.878219107,-0.863531382,2.446437034,-2.288985622,-1.488671574,-1.19555813,12.14266095,-1.687727641,0.25701598,0.171110009,0.230301063,0.401411072,0.8230217,0.768566443,1.591588143
Fz,24,3,1,14,30,20,44,49,54,60,P,L,1503,135.08,513,46.11,0,1,0,1,0,1,0,-0.911737019,0.474134644,-1.940289319,-0.416830153,0.959478618,0.72397925,2.595068177,2.208060345,2.031890937,0.465870883,11.92709023,2.73463696,2.01558858,-0.283859253,6.976394359,0.16692061,0.279201599,-1.148914004,2.437303472,-2.459310077,-1.449713798,-1.246874991,11.55623749,-1.627487363,0.192564034,0.186918242,0.231496056,0.418414298,0.681075816,0.813814306,1.494890122
Fz,24,3,1,28,29,24,50,21,52,30,P,L,1503,135.08,513,46.11,0,1,0,0,12,1,0,-0.995552979,0.39920525,-1.418168452,-0.492878806,0.530051164,0.770146264,2.523392177,2.145620662,2.240016309,0.609377758,12.13469609,3.301142885,2.354518094,-0.213380062,7.29314181,0.241344574,1.265693263,-0.990599845,3.404407861,-2.36049678,-0.238078743,-1.221698836,14.2517394,-1.291575141,0.472376412,0.146068023,0.276841344,0.422909367,0.671583753,0.639338874,1.310922627
Fz,24,4,1,1,78,21,62,20,60,61,A,R,2316,199.56,954,82.2,0,0,0,1,0,0,0,-0.26562707,1.140176719,-0.800274464,0.248726799,0.670711207,0.957324982,2.061420598,3.651691817,2.06960698,0.675135963,10.60941276,3.460945085,1.564838482,-0.520155623,6.492181477,0.096937499,0.041789602,-1.345631243,2.093137454,-3.179669013,-1.589594859,-0.592641528,10.51594426,-3.495522129,0.09599442,0.366342021,0.331175231,0.697517252,1.04195014,1.003547214,2.045497354
Fz,24,4,1,2,20,62,26,70,61,71,A,R,2316,199.56,954,82.2,0,0,0,1,0,0,0,-1.983841306,0.502540008,-2.416606803,-0.491353666,-0.18935665,0.865398338,1.559597224,2.944405224,1.674740905,0.717794356,7.921929018,3.395340689,1.559457589,-0.390557382,4.804093491,0.100422017,-0.010300755,-1.562775102,1.756983195,-3.825726962,-1.730453686,-1.605207059,10.51363181,-2.633079954,0.310690617,0.298459535,0.432983422,0.731442957,1.062785985,1.161173257,2.223959242
Fz,24,4,1,3,21,22,68,62,20,70,A,R,2316,199.56,954,82.2,0,0,0,1,0,0,0,-1.622533559,1.109537012,-3.121344266,-0.037911824,0.408933721,1.215930055,3.733455209,3.602354504,1.312327918,0.55477172,9.955939447,4.208760305,1.444135006,-0.454786225,5.433823931,0.113264238,0.367053856,-1.457499438,1.45633569,-3.321929199,-1.740693114,-1.378736905,8.677204463,-2.732620596,0.149242392,0.363661551,0.427456126,0.791117677,0.746687453,1.178471517,1.92515897
Fz,24,4,1,4,22,65,66,68,62,26,A,R,2316,199.56,954,82.2,0,0,0,1,0,0,0,0.419362213,0.635340857,-0.066852475,-0.640050997,2.240912781,1.131820153,3.74233012,2.8752357,3.595551411,0.534943852,16.90052246,2.514448982,3.369934982,-0.450144673,8.332301685,0.397464387,2.392740084,-1.129898528,7.306867685,-2.043048947,0.384071062,-1.763063686,14.42384894,-1.926689626,0.435970072,0.223191014,0.125886411,0.349077425,0.607445687,0.320309432,0.927755119
Fz,24,4,1,5,23,35,24,58,59,21,A,R,2316,199.56,954,82.2,0,0,0,1,0,0,0,-1.023895225,1.862583025,1.561189334,4.626419031,0.561997,1.566905311,1.561189334,4.626419031,1.835375932,0.65078134,8.587948664,3.045085555,1.331217316,-0.583723479,6.18726596,0.001447476,-0.323100958,-0.951365346,1.848377358,-4.049991213,-1.555898137,-0.553515636,10.31809987,-4.524368095,0.176150038,0.415659009,0.342440659,0.758099667,1.245110594,1.14287476,2.387985354
Fz,24,4,1,6,24,25,64,65,22,68,A,R,2316,199.56,954,82.2,0,0,0,1,0,0,0,0.185309931,0.347429286,0.194512887,-0.254544588,1.773333025,0.878393933,3.347841372,3.031503264,3.294571377,0.56050275,15.41470561,2.622491334,3.655006871,-0.334941373,7.393613535,0.142276756,2.466942268,-1.26183278,5.872299204,-3.067436363,1.03870788,-1.294536198,13.92028194,-1.275641472,0.261927226,0.12419503,0.168269355,0.292464385,0.716610058,0.500613613,1.217223671
Fz,24,4,1,7,25,63,67,64,65,66,A,R,2316,199.56,954,82.2,0,0,0,0,0,0,0,-1.301880743,1.696904557,-2.339266019,0.877246009,0.620081623,1.174888036,0.264837585,3.76745509,1.766301964,0.407632935,14.00843321,3.232911956,0.755747219,-0.500771008,5.870290629,2.40E-06,-0.55575683,-1.20199636,1.470993525,-3.947936536,-2.385078702,-1.069097126,11.2320784,-7.442566877,0.612410809,0.585229762,0.22682873,0.812058492,1.500615218,1.214133529,2.714748747
Fz,24,4,1,8,26,69,75,27,72,73,A,R,2316,199.56,954,82.2,0,0,0,1,0,0,0,-1.182133472,0.701247718,-0.892661902,-0.416754424,1.085667105,1.06167851,1.685493369,4.183586605,2.368059176,0.624873234,15.74731967,4.155334748,2.174257507,-0.319642832,9.465095936,0.285492909,1.343595633,-1.179621938,4.071645052,-2.90842195,-0.779522561,-1.732091994,14.58314897,-2.143903851,0.234145139,0.205449218,0.268261296,0.473710514,1.157654039,0.650419972,1.808074012
Fz,24,4,1,9,27,75,77,74,73,76,A,R,2316,199.56,954,82.2,0,0,0,0,0,0,0,-1.880245102,0.934136902,-1.527438843,-0.09992404,-0.079387912,0.828839058,3.385659737,4.691687505,1.641989325,0.610938346,9.167397994,3.41093263,1.426796476,-0.500126273,5.177460529,0.125551467,-0.563494832,-1.273680579,3.33234169,-3.212935042,-2.272172975,-0.939272257,10.04365447,-3.520540991,0.064960592,0.406746594,0.380324094,0.787070688,0.921456114,0.791401881,1.712857995
Fz,24,4,1,10,28,29,41,30,40,43,A,L,2316,199.56,954,82.2,0,1,0,0,0,0,0,-1.956045062,0.618942906,-2.48649789,-0.529852451,-0.179918505,0.991774271,1.060952791,2.87071362,1.638528623,0.695169309,9.415932783,3.994844764,1.516077229,-0.343044895,6.447023823,0.342061226,0.738881817,-0.942989836,2.839968126,-3.185375333,-0.471549442,-1.372060361,10.28328847,-2.326813927,0.226026489,0.342068367,0.441963919,0.784032286,1.163780057,0.895668748,2.059448805
Fz,24,4,1,11,29,38,45,41,30,31,A,L,2316,199.56,954,82.2,0,1,0,0,0,0,0,-0.505467193,1.14181611,-1.262669782,-0.407278259,0.876578148,1.226500179,3.416439068,3.49935165,2.101574342,0.619187677,13.9724062,4.116695549,2.113874903,-0.455643676,8.394827812,0.0934351,0.821202335,-1.564818232,18.84066032,2.101053058,-0.470236543,-1.63858719,12.74806836,-2.747833714,0.191858773,0.241092438,0.298329586,0.539422024,0.786256849,0.099928477,0.686328371
Fz,24,4,1,12,30,41,46,31,43,47,A,L,2316,199.56,954,82.2,0,1,0,0,0,0,0,-1.386350808,0.71639316,-1.466282811,-0.062894833,0.422709024,0.540139038,1.648705465,3.539002753,1.632174258,0.524740207,11.31556124,3.637926477,1.673549396,-0.511793517,7.106063759,0.049905673,0.232133062,-1.439349938,2.271690271,-3.944422871,-1.766029667,-1.599723355,12.41937088,-3.798007706,0.004857027,0.320523632,0.322088023,0.642611655,1.127802972,1.055290297,2.18309327
Fz,24,4,1,13,31,46,50,48,47,51,A,L,2316,199.56,954,82.2,0,1,0,0,0,0,0,-2.082575833,-2.438628523,-3.014682744,-2.120423353,-0.128905231,-1.697029632,1.440417422,-3.101966104,1.542848021,-0.142616932,8.587936537,-0.79384693,1.398715749,0.920204879,6.172712153,2.711187763,-0.210305064,1.001096301,2.572820705,5.255663894,-2.163210473,-0.309707028,10.96253034,7.212168665,0.556612126,0.226113572,0.509967875,0.736081447,1.549922508,0.701702916,2.251625424
Fz,24,4,1,14,32,49,44,45,46,41,A,R,2316,199.56,954,82.2,0,1,0,1,0,0,0,-0.290059158,-2.178278322,-2.292540764,-0.975262431,1.210837378,-2.349542862,0.789509496,-5.04840017,1.636471336,-0.826326056,8.693845844,-4.389903566,1.122337677,0.342994734,4.762511774,-0.939328462,-0.196130943,1.144035665,0.946409899,3.563618343,-1.647741194,0.593954769,9.061666422,2.769312598,0.358788007,0.469867033,0.301284377,0.77115141,1.220930444,1.505947266,2.72687771
Fz,24,4,1,15,33,56,57,35,23,58,A,R,2316,199.56,954,82.2,0,1,0,1,0,0,0,-2.369516426,-1.133191644,-2.656433484,-0.148156925,-0.067385024,-1.04562606,0.967995078,-4.468825631,1.307185207,-0.777219577,8.331879491,-4.953926818,1.659451118,0.237036567,5.489130993,-0.544187013,-0.281678,1.007485813,1.272718493,3.176619543,-2.279216322,1.106563773,11.90973834,1.701191107,0.483743302,0.237977055,0.460966524,0.698943579,1.258665107,1.288544252,2.547209359
Fz,24,4,1,16,34,54,33,53,52,55,A,R,2316,199.56,954,82.2,0,1,0,1,0,0,0,-1.990609006,-1.270688143,-2.194329672,-0.318059547,0.35513347,-1.622084628,2.459489738,-3.995464445,1.692670054,-0.706787213,10.60314708,-4.427424446,1.506869079,0.24587184,6.37211066,-0.687983865,0.121994758,1.038637525,2.807596435,3.356949467,-1.694003305,0.687401123,13.48341691,2.200053458,0.118081181,0.265506273,0.301055231,0.566561504,0.911455234,0.981829654,1.893284888
Fz,24,4,1,17,35,57,25,24,58,22,A,R,2316,199.56,954,82.2,0,1,0,1,0,0,0,0.034436494,0.871766739,-1.372335274,0.265105062,1.578810177,1.135660481,4.505706735,2.241864619,2.863569683,0.754149062,13.34285978,3.513972524,2.794725628,-0.000102473,8.889571307,0.839181521,1.242981641,-0.363610907,3.442179448,-1.355323985,-0.408220008,-0.209459636,13.86521694,-0.000508388,0.433573097,0.136066316,0.240218667,0.376284983,0.367572878,0.469220013,0.836792892
Fz,24,4,1,18,36,39,42,38,29,41,A,L,2316,199.56,954,82.2,0,1,0,0,0,0,0,-0.899561935,1.145353709,-1.25888818,0.317441452,1.053839231,0.892992866,2.915861595,1.949733968,2.326237014,0.566290561,12.12841826,2.95249742,2.23842145,-0.269277344,7.588403796,0.362744426,0.774873457,-0.771821118,2.762051969,-2.013348824,-1.061918289,-0.647597225,11.48622396,-1.381768337,0.136412568,0.207511501,0.240290089,0.44780159,0.541618535,0.67764697,1.219265505
Fz,24,4,1,19,37,36,38,29,28,30,A,L,2316,199.56,954,82.2,0,1,0,0,0,0,0,-0.68908288,0.745064564,-1.750110978,0.135329252,1.004394471,0.916949387,3.22147619,2.32559382,2.679806,0.633836981,12.49308101,2.954906719,2.439327728,-0.305050888,6.975201641,0.228219072,0.601472856,-1.114267885,2.799436813,-2.046831811,-1.035769185,-1.027050286,11.29238301,-1.412172469,0.220006442,0.185206606,0.237446328,0.422652935,0.592568349,0.664040015,1.256608365
Fz,24,5,1,1,3,12,14,6,13,15,P,L,1907,164.38,673,58.01,0,1,0,1,0,0,0,-0.589861075,0.666485466,-1.278975466,-0.224947102,0.797264322,0.766692229,1.872800307,2.215475214,2.142568674,0.476011236,12.7454522,2.831637806,2.277059421,-0.30621244,6.921445592,0.168916773,1.313394226,-1.002184009,2.224323207,-2.658259903,-0.327688179,-0.952639091,12.72683022,-1.711467735,0.19184715,0.180736993,0.223642091,0.404379084,0.844621634,0.898439677,1.743061311
Fz,24,5,1,2,4,9,10,8,7,11,P,R,1907,164.38,673,58.01,0,1,0,1,0,0,0,1.152965474,0.788946007,-0.602028953,-0.122892183,2.47575423,0.822996253,4.50855876,1.641608422,3.785400591,0.421760386,13.07287071,1.456548354,3.547898983,-0.492133909,8.820542867,0.11127374,1.995800993,-0.923959733,4.249021426,-2.04157346,0.248623182,-0.903635865,12.7946975,-1.77476995,0.343730501,0.163857187,0.107534474,0.271391662,0.336574067,0.460525341,0.797099408
Fz,24,5,1,5,6,14,16,10,15,8,P,L,1907,164.38,673,58.01,0,1,0,1,0,0,0,1.19239184,0.663927607,-0.058193205,-0.113840672,2.402869243,0.727463726,4.889563377,2.04631191,3.644987838,0.672657477,13.56927084,2.50411576,3.743180905,-0.235374886,8.709969965,0.292363268,2.664419252,-1.075319083,5.152197286,-1.81387467,0.893837722,-1.3898412,13.78006676,-0.86650411,0.357160615,0.114387542,0.177941092,0.292328634,0.362803481,0.372061372,0.734864854
Fz,28,1,1,1,32,33,37,35,34,36,A,L,2140,221.09,685,70.77,0,0,0,1,0,1,0,1.58642583,1.196827174,0.705412445,0.685086781,3.335873831,1.358856622,6.232932366,2.69158004,4.645472576,0.84588632,15.86328621,2.888519215,4.498611075,-0.350609317,11.12718142,0.004429638,3.093928344,-0.858078446,7.353637012,-3.68664162,1.325056068,-0.438425687,18.80175972,-1.465357202,0.564971766,0.07884871,0.181249639,0.260098349,0.407245113,0.465113783,0.872358896
Fz,28,1,1,2,38,39,42,41,40,43,A,L,2140,221.09,685,70.77,0,0,0,1,0,1,0,0.514678322,1.228594683,0.247736106,0.236890806,2.37640115,1.206847597,4.077806922,3.089293664,3.197961082,0.158691854,14.62707608,0.725836794,3.92559874,-1.099362274,8.756169437,0.00036282,1.980244747,-1.545818776,5.539304761,-3.713464513,0.104009551,-1.214998976,14.68038276,-4.11123501,0.818577406,0.273585565,0.049634603,0.323220167,0.64829772,0.590613567,1.238911287
Fz,28,1,1,3,43,68,32,66,65,69,A,L,2140,221.09,685,70.77,0,0,0,1,0,1,0,-0.409266632,0.898391259,-1.10676651,0.2028946,0.718986681,1.040057502,3.39442292,2.489138631,3.386705181,0.738098915,13.05081662,2.844296468,3.316114138,-0.967108672,9.382814645,0.002371683,1.984104797,-1.793867712,4.852607224,-3.470411215,-0.084533946,-1.855899352,14.24132428,-4.153327554,0.245166023,0.285714882,0.215667301,0.501382183,0.63247598,0.621083747,1.253559728
