CategoryID,TimeID,SampleID,RegionID,Bundle_No,T0,T2,T3,T4,T5,T7,Orientation_AP,Orientation_DV,imgX_pixel,imgX_um,imgY_pixel,imgY_um,is_Crowded,is_Edge,is_Equator,is_Heel_Issues,is_Irregular,is_Irregular_Grid,is_Mirror_Symmetry,is_Weak_FasII,is_symFate,coord_X_R1,coord_Y_R1,coord_X_T0,coord_Y_T0,coord_X_R2,coord_Y_R2,coord_X_T2,coord_Y_T2,coord_X_R3,coord_Y_R3,coord_X_T3,coord_Y_T3,coord_X_R4,coord_Y_R4,coord_X_T4,coord_Y_T4,coord_X_R5,coord_Y_R5,coord_X_T5,coord_Y_T5,coord_X_R6,coord_Y_R6,coord_X_T7,coord_Y_T7,symmetry,aT7cT4,aT3cT4,aT3cT7,aT2cT4,aT5cT4,aT2cT5
Ctrl,22,2,1,11,45,53,40,44,51,43,A,L,1681,154.23,562,51.56,0,1,0.0,0,0.0,0.0,0,0,0,-1.104872430639475,1.509119330533724,-1.5609672597171789,0.33070631657113103,0.3541935479130012,1.2696590087634485,1.541161090407644,2.975851278401269,1.927367566886605,0.6545153748834884,9.399206530253819,3.191879583038735,1.9801334712132705,-0.6292126566685524,5.881590945883095,-0.003073039670726696,0.5363992814962416,-1.0608387020105814,2.7414536846586683,-3.1149268101998735,-1.0993499972086516,-0.750737615375408,11.111430916054859,-3.5307988414518765,0.06287490016725757,0.31020563478636665,0.33101838254223687,0.6412240173286035,1.0934625174415817,0.8485614434575625,1.942023960899144
Ctrl,22,2,1,12,47,54,53,45,48,51,A,L,1681,154.23,562,51.56,0,1,0.0,0,0.0,0.0,0,0,0,-0.9712390834587142,1.2317954397626967,-1.9473480320609282,0.3309323322909685,0.5717677534861302,1.1744563187565402,0.822678075248262,3.206802254764296,1.9639674627551225,0.6164459995416379,9.221262543453232,2.8943506007275874,1.9922049631216887,-0.5768796024327462,6.3256797684930195,-6.538148747375905e-05,0.3258823845857096,-1.1119318529572702,3.064512150418987,-3.3112877895470625,-1.2238701278779587,-0.7175345347595302,10.873919697342599,-3.1487435218809345,0.07330931309596869,0.2820663938856743,0.30438030496241003,0.5864466988480843,1.319680770002527,0.8240735645443398,2.143754334546867
Ctrl,22,2,1,13,59,55,54,47,46,48,A,L,1681,154.23,562,51.56,0,1,0.0,0,0.0,0.0,0,0,0,-1.0212253762994699,0.6311301321608315,-1.5566530369492237,-0.5949782301440836,0.4354489980153662,0.8327922017336566,1.4000131048035018,2.580844404120944,1.5336440640024587,0.5883873458429308,8.678464657083047,3.3295201314485556,2.5069695169685904,-0.45991725200009925,6.634525647739612,0.02693767843075534,1.2690342140953281,-1.2467493920270407,3.8554206038477106,-3.560073720290803,-0.10871887993852863,-1.5981766962057569,12.343264313191398,-2.2644392623083385,0.48770711839309056,0.19293393452585003,0.37660865776755287,0.5695425922934029,1.069697733986465,0.7496510603398736,1.8193487943263387
Ctrl,22,2,1,14,33,35,37,34,31,36,A,L,1681,154.23,562,51.56,0,0,0.0,0,0.0,0.0,0,0,0,0.14671751620641946,1.1694480215292946,-0.6538938349249149,0.29283359962399724,1.3710775550359309,1.6248037183848707,2.2235509331933683,3.1272610892388135,3.2804304138914366,0.7321276287528858,12.75176063469308,2.845942482537683,3.4135178963906507,-0.5832624662162907,7.358270477557004,-9.685821700244901e-08,2.1279766623894796,-1.0994358890436866,3.58481182506938,-2.837762064230212,0.737119209685891,-0.7133000044401246,14.34301068398591,-2.4507678115160445,0.22928850819215088,0.1692449314422612,0.21959570246612684,0.388840633908388,0.9527114062612346,0.6696022406515666,1.6223136469128014
Ctrl,22,2,1,15,50,51,43,52,81,82,A,L,1681,154.23,562,51.56,0,0,0.0,0,0.0,0.0,0,0,0,-0.2966589395169565,0.9372247413160549,-0.6614422578304996,-0.21466149585113398,1.3446984180280699,1.0309765369979391,3.072961270972808,2.8437775455266454,2.81787605376545,0.5815229958135526,11.439308287661946,2.3607215855313184,2.970563647385136,-0.6667446326184895,6.865573724667663,-0.004510663619129218,1.6936988042500531,-1.3629806529184538,2.5861023031612698,-2.7627615408470296,0.18230481568041285,-1.1210665543971614,10.574758340787357,-2.3735102835328776,0.07273341436760328,0.22275935733245847,0.20655730869133576,0.42931666602379426,0.7473397103942768,0.8177565972648261,1.5650963076591027
Ctrl,22,2,1,16,52,43,32,27,82,29,A,L,1681,154.23,562,51.56,0,0,0.0,0,0.0,0.0,0,0,0,1.1867764028094645,0.565304463007931,0.9758302197288778,-0.19592522043271987,2.1417607124637392,0.7071240800318158,5.379687706299729,2.49529253515048,3.451082858241965,0.8956695514395141,12.692819359267274,3.294204250954734,4.354414436214574,-0.5338396003350434,8.728410211568574,-0.00034580842132264644,2.907356677632233,-1.4338076595438454,4.8363711974312364,-2.3348931238192283,1.613020693588357,-1.6229967078218694,12.3944372560162,-1.5195249620937674,0.5197917018005023,0.12217953792744378,0.25443029282406426,0.37660983075150806,0.43433976136553204,0.44973562853509585,0.8840753899006278
Ctrl,22,2,1,17,67,68,65,66,69,70,A,L,1681,154.23,562,51.56,0,0,0.0,0,0.0,0.0,0,0,0,-0.2070045154791376,1.1288876848982483,-0.8817206622225557,0.3633998297257431,0.9748827496010626,0.9864307094697158,4.060062117210367,2.575637806223157,2.412509039780092,0.4882288675228158,10.917786256299571,2.2094750037724715,2.8088233489662318,-0.5874441767265506,7.101515454509933,0.01159153333529983,1.467085530920534,-1.1184142126087018,4.754569451766551,-2.316845713109244,0.23067294673909566,-0.9237033436422877,11.574144010675985,-2.420644752247804,0.046273746623351146,0.21226404108876762,0.2024417886341774,0.414705829722945,0.5636865457356836,0.4550588333429437,1.0187453790786272
Ctrl,22,2,1,18,66,65,63,64,70,83,A,L,1681,154.23,562,51.56,0,1,0.0,0,0.0,0.0,0,0,0,-0.7039224546644133,0.8118845095473041,-1.58504246506284,-0.5502211970697302,0.6618886553483144,0.7165793848501281,1.8537850067257757,2.039146211296551,1.9623377907030355,0.6746894414721497,9.806790548324141,3.371763041526379,1.985374996879842,-0.29724575936168973,6.164179563475574,0.08018235907657423,0.9186793621724056,-1.3717643822914827,3.209922480633395,-2.130593171505404,-0.5988782125712604,-1.349762313867137,11.45424371993912,-1.7149029164756797,0.49263218974607564,0.17629202516551276,0.34746395337395014,0.5237559785394629,0.8199699875017475,0.5989892518737668,1.4189592393755146
Ctrl,22,2,1,19,63,61,55,59,60,46,A,L,1681,154.23,562,51.56,0,1,0.0,0,0.0,0.0,0,0,0,-0.6742512119676456,0.9858884353902172,-0.8700913144420587,0.019909038320352637,0.784585542730603,1.335341893188307,1.8231090603665108,3.2363547150036154,2.1312132346579804,0.6550122739124153,9.455342953264362,2.9060281663619207,2.517390795471132,-0.8366021111755964,6.129813537237764,0.0017625786538136845,1.0445447937853258,-1.5688948205519888,3.0303675050118004,-3.407893123332705,-0.5104024009814363,-1.514765002460158,11.136124251435543,-3.700857680033471,0.07215030444545908,0.32320282084338675,0.2998836389219052,0.623086459765292,1.0574952925629977,0.844256464841287,1.9017517574042846
Ctrl,22,2,1,20,55,58,57,54,47,45,A,L,1681,154.23,562,51.56,0,2,0.0,0,0.0,0.0,0,0,0,-0.6919988797053733,0.6440767864390649,-1.8355695077062242,-0.1752676911059764,0.5065203886479265,1.0424403037769798,0.39970150200886284,2.0763177320838535,2.2555422332886126,0.7333721401055416,8.673565116453556,2.8201427213021235,2.1007508940912305,-0.42395619634299625,5.4792157801357755,0.005103203691232516,0.9585133422507782,-1.2699322196404015,3.172485691207888,-3.2089799297021706,-0.4865026604029312,-1.1745885071199162,11.401517726839794,-2.300960147918512,0.36160794568304316,0.20302604678623937,0.3180272144888546,0.521053261275094,1.379686420206099,0.7920482619719497,2.171734682178049
Ctrl,22,2,1,21,54,57,56,53,45,44,A,L,1681,154.23,562,51.56,0,2,0.0,0,0.0,0.0,0,0,0,-0.9816929948114153,0.8247136055680183,-1.6489271375847412,-0.19148241571314445,0.34981583561010565,0.8001003185255432,1.7907332718300208,2.360210429951936,1.917225880915546,0.598265472217546,9.666525876963433,3.0164148763332537,2.6199656714629738,-0.5482347819309604,6.753287305759173,0.00011656158945416717,1.0334725477190543,-1.1725833402939234,4.036638350273077,-3.0617537100137344,-0.5344031174159265,-0.9257875096142545,11.456923344354058,-2.397391668030652,0.3179198314208797,0.2065167475866906,0.30277488937539015,0.5092916369620808,0.9217219788272378,0.6489304741879689,1.5706524530152066
Ctrl,22,2,1,22,53,56,41,40,44,39,A,L,1681,154.23,562,51.56,0,2,0.0,0,0.0,0.0,0,0,0,-0.5744116160734202,0.2711741481619035,-1.274315121962863,-0.961749963592499,0.8032029064708289,0.4902406438910782,1.7566708509555835,1.9393318236077193,2.432823591094414,0.5704946549829839,9.685268310518046,2.271185557166085,3.2035503975952473,-0.7190261237593406,6.5278185267400985,-1.2214841766458595e-06,1.7058079473620555,-1.6492084490553043,3.3301742586073573,-3.546865212412271,-0.5193000240933936,-1.6561729681983826,11.521312219214648,-2.585919819404642,0.041459349178896814,0.220810722251873,0.23036135406748015,0.4511720763193532,0.8347793960425687,0.8168968915274429,1.6516762875700115
Ctrl,22,2,1,23,40,41,42,38,39,33,A,L,1681,154.23,562,51.56,0,2,0.0,0,0.0,0.0,0,0,0,0.4404105800986759,-0.4235959081981514,-1.1440138406685898,-1.3109662954277252,1.5857933206057788,0.601605823237404,1.6984522453454827,1.3080869447656414,3.148185033662082,0.6762447555983959,9.287506387481256,1.9949994742890924,3.646922904536655,-0.56231817164313,7.379011324026465,0.006432026844794825,2.223839814280688,-1.3935623069991376,4.138173558673329,-3.2075132892768536,0.4171846385773723,-2.1120751569316045,12.358864242549798,-1.9056103258479309,0.26993021244257853,0.1560637308507547,0.21376549682037072,0.3698292276711254,0.6554100645022828,0.6602464647520613,1.3156565292543443
Ctrl,22,2,1,24,65,78,61,63,64,60,A,L,1681,154.23,562,51.56,0,0,0.0,0,0.0,0.0,0,0,0,-0.8834507824662772,0.6096836980228072,-1.4317801343079635,-0.2402842016922226,0.43670221595210157,0.7760684304072482,0.939966168876972,2.576242786753781,1.6277227468178834,0.604894471179185,9.063557533050322,3.3682000522967117,1.887219110036804,-0.5310229679280385,6.630569878875168,0.013777788277337555,0.7820209406313575,-1.432820163164015,2.5358655830566326,-2.9360372403541026,-0.5399721878425743,-1.1691473420750707,10.787951059213503,-3.03549797628652,0.21904734224522238,0.28314142135081244,0.36255900858937856,0.645700429940191,1.2188677098773586,0.8604782029517519,2.0793459128291105
Ctrl,22,2,1,25,74,76,77,75,68,65,A,L,1681,154.23,562,51.56,0,1,0.0,0,0.0,0.0,0,0,0,-0.7255284020661649,-0.0848487497200845,-1.0185710038835716,-1.0438772906342115,0.28339825318904743,0.14444249355102917,1.3049464804461752,1.6219889289770637,1.449642126474043,0.5030181636894051,8.709495171355803,3.0221488378053927,2.3500139290209923,-0.08028657831119013,6.712492456258154,0.2844806752419409,1.6542279584655932,-1.0013433659419841,6.050135668740698,-2.0552374458015095,0.23909167401674147,-1.5089194393222871,12.718798396962729,-0.4345288301960686,0.7381524614068012,0.09383124678706987,0.3583430544781415,0.4521743012652114,0.8509409597219162,0.36982594581356143,1.2207669055354782
Ctrl,22,2,1,26,61,62,58,55,59,47,A,L,1681,154.23,562,51.56,0,1,0.0,0,0.0,0.0,0,0,0,-1.2810528015330591,0.2286391612223348,-1.322737004152657,-0.6458783802402184,0.3611533699914221,0.7585179042799802,1.2064275634616075,1.520046361353288,1.8679313859423126,0.541421917108396,8.304280118585352,2.4070045055437306,2.463266991018486,-0.5196998995214946,6.287415527578881,0.030816965794922213,0.9489358399564835,-1.4023732453599398,3.3743848370193623,-3.1665993848954823,-0.3290376869361108,-1.361209714461942,11.556782958290988,-2.43824926981717,0.2333013614842713,0.2224288630436583,0.2901125055788073,0.5125413686224656,0.8950207511608435,0.7585434805147465,1.65356423167559
Ctrl,22,3,1,1,38,47,48,43,87,88,A,L,1896,170.4,494,44.4,0,0,0.0,0,0.0,0.0,0,0,0,-1.4943279841733326,0.24662511343393684,-1.8846024755453004,-0.6468156399786027,0.08464277935697823,0.48498799942791393,1.3176658441355733,2.462368971125293,1.40153370259105,0.45319065891419374,8.694315799303647,2.811336394273077,2.348277992555036,-0.3413001353320051,6.0055044212265445,0.054334088090086,1.2057085089822286,-1.3335966504656378,2.740340015703776,-2.4244912793684357,-0.31630738782912393,-1.5570938788128825,10.152251288758356,-1.4755343063142834,0.49528327848455117,0.16417605890596093,0.32528357375006384,0.48945963265602477,1.0704009601557531,0.7333676237072961,1.803768583863049
Ctrl,22,3,1,2,39,68,57,56,113,111,A,L,1896,170.4,494,44.4,0,0,0.0,0,0.0,0.0,0,0,0,-1.0782594232110556,0.7619411490338541,-1.351956271413741,-0.13087886187745784,0.21241054617460464,1.1343405185962077,0.792508552658188,2.6048343419354825,1.4866743699647105,0.39038317033522546,8.904743492538616,2.3382807061655035,1.696342090307755,-0.38786500443971444,5.199713747429422,0.06380657731704553,0.9614695634498553,-0.9445884295419553,4.370961917377796,-2.6867593123041944,-0.413003710938629,-0.9677543017033169,11.028896709518044,-2.521733732626009,0.03586815458062936,0.25697657047309874,0.2665367518913568,0.5235133223644555,1.2631787901706724,0.5634170340280876,1.82659582419876
Ctrl,22,3,1,3,40,106,105,104,109,90,A,L,1896,170.4,494,44.4,0,2,0.0,0,0.0,0.0,0,0,0,0.6455832698365231,0.08169595874124608,0.3080604832944236,-0.8601437858675393,1.7489920202259959,0.35952270631375527,2.716485744938293,1.228086322875383,2.9460504353900334,0.47890029069840484,10.050187819124293,1.6337255500905945,3.3425514891808903,-0.5142441819199719,7.416516907940474,0.10537511497407914,2.4457723679482637,-1.0859617368827488,4.562181053917776,-1.3801787822425757,1.0988011921718785,-1.2078373878399231,9.07017205387733,-1.3954259860519596,0.11510779909077042,0.18293804467470923,0.16188044898223442,0.3448184936569436,0.4103804300299973,0.3079799027751166,0.7183603328051139
Ctrl,22,3,1,4,41,72,66,65,70,71,A,L,1896,170.4,494,44.4,0,0,0.0,0,0.0,0.0,0,0,0,-0.8022879287545863,0.41559377814900006,-0.8569064365290816,-0.35455025482326175,0.31164294785615276,0.6592587914510409,1.5377715689800449,2.293989337738155,1.2978228204973472,0.41819438148245897,7.688779669431273,2.4775373089684045,1.6410151682144312,-0.320152233942824,5.356509550188717,0.1602771713795299,0.9482678801555069,-1.2093279854077694,2.9638213430030724,-2.525316290642927,-0.4716029721843903,-1.2389986304233531,9.684509047502653,-1.8893897303651954,0.21868967663535313,0.25849537891168717,0.33084853889872934,0.5893439178104165,0.9503362971908942,0.7355945068259667,1.6859308040168608
Ctrl,22,3,1,5,42,61,64,62,116,117,A,L,1896,170.4,494,44.4,0,0,0.0,0,0.0,0.0,0,0,0,-1.0376770322740942,1.2690317129670743,-0.949266182102542,-0.06479063782613306,0.011599627404952711,0.8997309349610548,0.9367742090479019,3.205402003889484,1.2462761708639454,0.5587111814834385,7.3736256159000195,3.305629342829175,1.7078174968501205,-0.4494915403756346,4.9554134500668034,0.03106296151428345,0.8898305811046745,-1.4909087878807095,3.4220655819769616,-2.819974165986644,-0.5754624003716655,-1.3053737737322881,9.733766103381791,-2.561892899876625,0.36518719131653743,0.27734064677724846,0.4368857133686777,0.7142263601459262,1.2801975947014377,0.6955065822686964,1.9757041769701336
Ctrl,22,3,1,6,43,48,49,44,88,93,A,L,1896,170.4,494,44.4,0,0,0.0,0,0.0,0.0,0,0,0,-0.2744195000923094,1.1299191098696073,-1.1217992574573195,0.49995076006844497,0.9004985450835264,0.9782160882944954,2.0126183193150164,2.927968841177183,1.8830966981412869,0.4791398688980888,10.522572438513544,2.677389846010719,1.831093100249018,-0.3459690146062575,6.466155592686702,0.00311773629800971,0.958238435191898,-1.1028415999678718,2.691918165960355,-1.8163576673549604,-0.48856923698984367,-0.6346635053848786,12.039726356852173,-2.274800917136752,0.24713873310231285,0.1889943459736694,0.2510347580404259,0.44002910401409534,0.9681103733248364,0.5940564584166288,1.5621668317414652
Ctrl,22,3,1,7,44,49,50,45,93,92,A,L,1896,170.4,494,44.4,0,1,0.0,0,0.0,0.0,0,0,0,1.868332476301448,1.271935800647447,1.2282756259322252,0.5542408220270587,2.895383911863665,1.412721222322105,5.375693138624864,3.1008046550065402,4.026512790243773,0.8576412338757511,13.228219774852564,2.817591131753825,4.393095428297048,-0.6287013591626588,10.632398802786643,0.0014083898683098228,3.1994096602640894,-1.1993187367850355,6.718767620001801,-1.9293875988314764,1.8441205457676915,-0.8971374936795316,14.670205800661877,-2.099471426608067,0.32159669622382986,0.14284898226523007,0.21056646020161648,0.35341544246684653,0.523068148834669,0.27977182855189253,0.8028399773865615
Ctrl,22,3,1,8,45,50,51,46,92,97,A,L,1896,170.4,494,44.4,0,1,0.0,0,0.0,0.0,0,0,0,-0.41953681244042873,1.0533013570496021,-0.608845372244422,0.23855952271697556,0.8496539426287528,1.0568263458663747,1.9605233491783016,3.0752195534081723,1.9872910547210108,0.6028968952414437,9.787631615579834,2.9693349138676735,2.4890585020991156,-0.3904309513078351,6.774761545138664,0.001346662194006698,1.1180803463020639,-1.2531273088104906,3.4484432496299533,-1.8218460933860845,-0.19880875640957524,-0.7076563009941548,11.749581189918182,-1.8430262517252012,0.4706657704477977,0.15660893214525137,0.29586020212170466,0.452469134266956,1.003043536554047,0.4862368309278103,1.4892803674818573
Ctrl,22,3,1,9,46,51,53,52,97,96,A,L,1896,170.4,494,44.4,0,1,0.0,0,0.0,0.0,0,0,0,-0.34465730159894425,0.9220480081618033,-0.8238308580451933,0.2035019987094142,0.8533256519873731,0.9284387635383496,2.3854317893824146,2.9745829323756845,2.15766209897094,0.6814004860435708,10.058463725580397,3.176513168920643,2.3287358563093417,-0.45667069763222906,8.079381458523956,6.132758880034173e-07,1.4335042039969512,-1.1654363797929876,4.012921952039974,-1.9866643462718394,0.14488237947552207,-1.0523123644380687,12.61964819960883,-2.4747433383544863,0.36695166438913857,0.19363977955787706,0.3058846673548615,0.49952444691273856,0.8948745744062316,0.45969332580612016,1.3545679002123516
Ctrl,22,3,1,10,47,60,89,48,43,44,A,L,1896,170.4,494,44.4,0,0,0.0,0,0.0,0.0,0,0,0,0.1152511145850473,0.7424972431946105,-0.31085895128272506,-0.10826205382145987,1.2864869405012833,0.989775879609913,2.4119403596335576,2.507014317900818,2.5488440207234686,0.6473305109255939,10.938297211243633,2.7780018960910393,3.047059359352891,-0.5381978324217851,7.071149124214944,0.04714830201728293,1.7955747644311086,-0.9861335781184448,4.30758002209822,-2.6739535706632314,0.00333621243452617,-0.7395965665179484,11.892162225313747,-2.100495979123741,0.2514721222023598,0.19171616110760767,0.256124276455388,0.44784043756299563,0.7980562375536208,0.5622087974751864,1.3602650350288068
Ctrl,22,3,1,11,48,89,90,49,44,45,A,L,1896,170.4,494,44.4,0,0,0.0,0,0.0,0.0,0,0,0,-0.4875898224064745,0.7668363201838073,-1.4989264426261584,0.03918519327675224,0.7617319296911743,1.1598088156250124,2.669030151726894,2.412277794905895,2.132623471815682,0.5864705309650027,9.988232543955348,2.7467596230045777,2.177032586799072,-0.47870864575690975,7.01481324036545,0.006701048007041854,0.8294366126204014,-1.2172697621367858,3.0281518971204266,-2.7547331963535497,-0.6099488417025656,-0.8826312440698347,12.4487150202634,-2.737353379503565,0.1871761915968894,0.22062764745053684,0.2714335446005035,0.4920611920510404,0.733957036676821,0.7391079450725908,1.4730649817494115
